data_inversa,horario,br,km,municipio,uf,tipo_acidente,causa_acidente,condicao_metereologica,data,hora
2025-03-01,11:10:00,369,52,BANDEIRANTES,PR,Tombamento,Velocidade Incompatível,Céu Claro,2025-03-01,11
2025-03-01,10:20:00,277,68,SAO JOSE DOS PINHAIS,PR,Saída de leito carroçável,Reação tardia ou ineficiente do condutor,Céu Claro,2025-03-01,10
2025-03-01,13:20:00,381,"915,5",CAMANDUCAIA,MG,Colisão traseira,Ausência de reação do condutor,Céu Claro,2025-03-01,13
2025-03-01,12:30:00,101,273,SANTO ANTONIO DE JESUS,BA,Colisão transversal,Conversão proibida,Céu Claro,2025-03-01,12
2025-03-01,09:55:00,153,416,CACHOEIRA DO SUL,RS,Colisão lateral mesmo sentido,Ultrapassagem Indevida,Céu Claro,2025-03-01,9
2025-03-01,14:00:00,158,101,PARANAIBA,MS,Colisão traseira,Ausência de reação do condutor,Sol,2025-03-01,14
2025-01-16,12:20:00,101,272,SERRA,ES,Colisão traseira,Reação tardia ou ineficiente do condutor,Céu Claro,2025-01-16,12
2025-03-01,14:35:00,349,"828,8",SERRA DO RAMALHO,BA,Colisão lateral sentido oposto,Manobra de mudança de faixa,Sol,2025-03-01,14
2025-03-01,16:10:00,153,501,PARAISO DO TOCANTINS,TO,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Chuva,2025-03-01,16
2025-03-01,16:50:00,262,"604,2",CAMPOS ALTOS,MG,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-03-01,16
2025-03-01,15:10:00,116,"680,4",MIRADOURO,MG,Colisão lateral sentido oposto,Transitar na contramão,Céu Claro,2025-03-01,15
2025-03-01,16:00:00,267,"87,7",JUIZ DE FORA,MG,Colisão traseira,Demais falhas mecânicas ou elétricas,Sol,2025-03-01,16
2025-03-01,11:00:00,393,114,SAPUCAIA,RJ,Colisão traseira,Ausência de reação do condutor,Céu Claro,2025-03-01,11
2025-03-01,16:00:00,476,218,LAPA,PR,Tombamento,Reação tardia ou ineficiente do condutor,Céu Claro,2025-03-01,16
2025-03-01,10:19:00,101,718,EUNAPOLIS,BA,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Nublado,2025-03-01,10
2025-03-01,19:30:00,116,410,FEIRA DE SANTANA,BA,Colisão traseira,Deficiência do Sistema de Iluminação/Sinalização,Nublado,2025-03-01,19
2025-03-01,19:25:00,304,249,SANTA MARIA,RN,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-03-01,19
2025-03-01,15:00:00,364,472,VARZEA GRANDE,MT,Colisão frontal,Reação tardia ou ineficiente do condutor,Sol,2025-03-01,15
2025-03-01,19:50:00,20,"89,9",VILA BOA,GO,Colisão traseira,Velocidade Incompatível,Céu Claro,2025-03-01,19
2025-03-01,21:15:00,364,370,CUIABA,MT,Incêndio,Demais falhas mecânicas ou elétricas,Céu Claro,2025-03-01,21
2025-03-01,20:40:00,277,307,PRUDENTOPOLIS,PR,Saída de leito carroçável,Ausência de reação do condutor,Céu Claro,2025-03-01,20
2025-03-02,00:15:00,101,"289,3",CARIACICA,ES,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Nublado,2025-03-02,0
2025-03-02,01:40:00,381,"457,1",BELO HORIZONTE,MG,Colisão traseira,Reação tardia ou ineficiente do condutor,Nublado,2025-03-02,1
2025-03-02,02:00:00,116,219,GUARULHOS,SP,Colisão traseira,Ingestão de álcool pelo condutor,Céu Claro,2025-03-02,2
2025-03-02,01:50:00,116,"72,2",MONTE CASTELO,SC,Colisão frontal,Ingestão de álcool pelo condutor,Céu Claro,2025-03-02,1
2025-03-01,20:20:00,369,"108,1",URAI,PR,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-03-01,20
2025-03-01,23:40:00,364,378,SANTO ANTONIO DO LEVERGER,MT,Colisão traseira,Reação tardia ou ineficiente do condutor,Céu Claro,2025-03-01,23
2025-03-02,06:20:00,230,77,SOBRADO,PB,Colisão lateral mesmo sentido,Condutor Dormindo,Nublado,2025-03-02,6
2025-03-02,06:05:00,452,"186,6",ITUMBIARA,GO,Colisão lateral sentido oposto,Ultrapassagem Indevida,Céu Claro,2025-03-02,6
2025-03-02,03:30:00,174,893,MANAUS,AM,Tombamento,Carga excessiva e/ou mal acondicionada,Nublado,2025-03-02,3
2025-03-01,19:00:00,316,3,BOA VISTA DO GURUPI,MA,Colisão frontal,Ultrapassagem Indevida,Garoa/Chuvisco,2025-03-01,19
2025-03-02,06:15:00,364,215,PIMENTA BUENO,RO,Colisão lateral sentido oposto,Transitar na contramão,Nublado,2025-03-02,6
2025-03-02,08:50:00,153,"692,5",CARIRI DO TOCANTINS,TO,Tombamento,Ingestão de álcool pelo condutor,Céu Claro,2025-03-02,8
2025-03-02,12:15:00,116,"276,7",TEOFILO OTONI,MG,Colisão lateral mesmo sentido,Acessar a via sem observar a presença dos outros veículos,Nublado,2025-03-02,12
2025-03-02,13:15:00,116,220,GUARULHOS,SP,Colisão traseira,Mal súbito do condutor,Céu Claro,2025-03-02,13
2025-03-02,13:15:00,470,225,GARIBALDI,RS,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-03-02,13
2025-03-02,14:02:00,381,"891,1",CAMBUI,MG,Colisão traseira,Ausência de reação do condutor,Céu Claro,2025-03-02,14
2025-02-03,06:40:00,40,109,DUQUE DE CAXIAS,RJ,Colisão traseira,Reação tardia ou ineficiente do condutor,Céu Claro,2025-02-03,6
2025-03-02,12:30:00,40,34,PARACATU,MG,Saída de leito carroçável,Reação tardia ou ineficiente do condutor,Céu Claro,2025-03-02,12
2025-03-02,15:00:00,277,23,MORRETES,PR,Colisão lateral mesmo sentido,Manobra de mudança de faixa,Sol,2025-03-02,15
2025-03-02,19:00:00,393,"246,9",BARRA DO PIRAI,RJ,Colisão frontal,Transitar na contramão,Céu Claro,2025-03-02,19
2025-03-02,11:39:00,364,108,CHUPINGUAIA,RO,Colisão traseira,Ausência de reação do condutor,Nublado,2025-03-02,11
2025-03-02,18:30:00,277,"108,7",CURITIBA,PR,Colisão lateral mesmo sentido,Trafegar com motocicleta (ou similar) entre as faixas,Céu Claro,2025-03-02,18
2025-03-02,19:50:00,163,"70,6",SAO MIGUEL DO OESTE,SC,Colisão lateral mesmo sentido,Manobra de mudança de faixa,Céu Claro,2025-03-02,19
2025-03-02,10:00:00,174,"64,3",VILHENA,RO,Incêndio,Demais falhas mecânicas ou elétricas,Nublado,2025-03-02,10
2025-03-02,19:00:00,163,1056,GUARANTA DO NORTE,MT,Colisão lateral mesmo sentido,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-03-02,19
2025-03-02,21:10:00,101,"390,8",RIO NOVO DO SUL,ES,Colisão lateral sentido oposto,Ausência de reação do condutor,Céu Claro,2025-03-02,21
2025-03-02,23:55:00,116,169,RIO DE JANEIRO,RJ,Tombamento,Ausência de reação do condutor,Céu Claro,2025-03-02,23
2025-03-03,00:20:00,116,136,MANDIRITUBA,PR,Colisão traseira,Reação tardia ou ineficiente do condutor,Nevoeiro/Neblina,2025-03-03,0
2025-03-02,21:50:00,465,15,SEROPEDICA,RJ,Colisão frontal,Ingestão de álcool pelo condutor,Céu Claro,2025-03-02,21
2025-03-03,03:30:00,222,231,SOBRAL,CE,Colisão traseira,Ausência de reação do condutor,Céu Claro,2025-03-03,3
2025-03-03,06:00:00,116,"112,9",MORADA NOVA,CE,Colisão lateral sentido oposto,Ultrapassagem Indevida,Céu Claro,2025-03-03,6
2025-03-03,05:35:00,316,217,ATALAIA,AL,Tombamento,Condutor Dormindo,Céu Claro,2025-03-03,5
2025-03-03,03:00:00,116,233,PIRAI,RJ,Incêndio,Demais falhas mecânicas ou elétricas,Céu Claro,2025-03-03,3
2025-03-03,06:07:00,101,45,UBATUBA,SP,Colisão lateral mesmo sentido,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-03-03,6
2025-03-03,06:41:00,163,775,SORRISO,MT,Saída de leito carroçável,Acumulo de água sobre o pavimento,Chuva,2025-03-03,6
2025-03-03,08:30:00,101,64,BARRA VELHA,SC,Colisão lateral mesmo sentido,Ausência de reação do condutor,Céu Claro,2025-03-03,8
2025-03-03,08:47:00,153,147,ARAGUAINA,TO,Colisão lateral mesmo sentido,Manobra de mudança de faixa,Céu Claro,2025-03-03,8
2025-02-28,07:30:00,116,124,FAZENDA RIO GRANDE,PR,Colisão traseira,Manobra de mudança de faixa,Céu Claro,2025-02-28,7
2025-03-03,08:45:00,381,71,SAO PAULO,SP,Colisão lateral mesmo sentido,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-03-03,8
2025-03-03,10:00:00,381,361,JOAO MONLEVADE,MG,Colisão frontal,Acesso irregular,Céu Claro,2025-03-03,10
2025-03-03,10:00:00,376,645,TIJUCAS DO SUL,PR,Colisão lateral mesmo sentido,Manobra de mudança de faixa,Nublado,2025-03-03,10
2025-03-03,10:10:00,101,127,CAAPORA,PB,Engavetamento,Chuva,Chuva,2025-03-03,10
2025-03-03,10:10:00,163,206,CAARAPO,MS,Tombamento,Velocidade Incompatível,Céu Claro,2025-03-03,10
2025-03-03,13:35:00,101,"29,1",JOINVILLE,SC,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-03-03,13
2025-03-03,13:00:00,116,169,RIO DE JANEIRO,RJ,Tombamento,Ausência de reação do condutor,Céu Claro,2025-03-03,13
2025-03-03,15:00:00,40,"822,9",SIMAO PEREIRA,MG,Saída de leito carroçável,Ausência de reação do condutor,Céu Claro,2025-03-03,15
2025-03-03,12:20:00,153,168,CAMPINORTE,GO,Colisão frontal,Transitar na contramão,Céu Claro,2025-03-03,12
2025-03-03,15:30:00,222,309,TIANGUA,CE,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-03-03,15
2025-03-03,15:45:00,277,"721,6",FOZ DO IGUACU,PR,Saída de leito carroçável,Desrespeitar a preferência no cruzamento,Sol,2025-03-03,15
2025-03-03,14:25:00,158,"15,7",FREDERICO WESTPHALEN,RS,Incêndio,Demais falhas mecânicas ou elétricas,Céu Claro,2025-03-03,14
2025-03-03,07:00:00,116,"37,2",CACHOEIRA DE PAJEU,MG,Incêndio,Demais falhas mecânicas ou elétricas,Céu Claro,2025-03-03,7
2025-03-03,15:10:00,364,602,ITAPUA DO OESTE,RO,Colisão lateral mesmo sentido,Ausência de reação do condutor,Chuva,2025-03-03,15
2025-03-03,16:25:00,381,"886,7",ESTIVA,MG,Saída de leito carroçável,Condutor Dormindo,Sol,2025-03-03,16
2025-03-03,12:00:00,116,"555,2",SANTA BARBARA DO LESTE,MG,Tombamento,Velocidade Incompatível,Nublado,2025-03-03,12
2025-03-03,15:00:00,364,291,JACIARA,MT,Saída de leito carroçável,Reação tardia ou ineficiente do condutor,Chuva,2025-03-03,15
2025-03-03,17:10:00,470,119,IBIRAMA,SC,Saída de leito carroçável,Reação tardia ou ineficiente do condutor,Céu Claro,2025-03-03,17
2025-03-03,17:50:00,10,483,PALMAS,TO,Tombamento,Avarias e/ou desgaste excessivo no pneu,Céu Claro,2025-03-03,17
2025-03-03,18:00:00,153,"384,3",MALLET,PR,Colisão frontal,Ultrapassagem Indevida,Nublado,2025-03-03,18
2025-03-03,17:05:00,277,"125,5",CAMPO LARGO,PR,Capotamento,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-03-03,17
2025-03-03,19:35:00,101,199,CRISTINAPOLIS,SE,Tombamento,Ausência de reação do condutor,Céu Claro,2025-03-03,19
2025-03-03,19:30:00,153,499,GOIANIA,GO,Colisão com objeto,Ingestão de álcool pelo condutor,Ignorado,2025-03-03,19
2025-03-03,20:40:00,116,"320,4",JUQUITIBA,SP,Colisão lateral mesmo sentido,Ingestão de álcool pelo condutor,Céu Claro,2025-03-03,20
2025-03-03,21:00:00,116,"789,1",ALEM PARAIBA,MG,Saída de leito carroçável,Reação tardia ou ineficiente do condutor,Nublado,2025-03-03,21
2025-03-03,22:30:00,153,211,GUAIMBE,SP,Saída de leito carroçável,Ausência de reação do condutor,Céu Claro,2025-03-03,22
2025-03-03,23:30:00,153,279,NOVA GLORIA,GO,Colisão traseira,Ausência de reação do condutor,Ignorado,2025-03-03,23
2025-03-04,00:01:00,343,310,ALTOS,PI,Colisão transversal,Ingestão de álcool pelo condutor,Céu Claro,2025-03-04,0
2025-03-03,21:30:00,230,434,PACAJA,PA,Colisão com objeto,Problema com o freio,Chuva,2025-03-03,21
2025-03-04,03:30:00,153,512,APARECIDA DE GOIANIA,GO,Colisão traseira,Ausência de reação do condutor,Céu Claro,2025-03-04,3
2025-03-04,05:25:00,282,571,NOVA ERECHIM,SC,Colisão frontal,Ultrapassagem Indevida,Céu Claro,2025-03-04,5
2025-03-04,06:00:00,101,48,ABREU E LIMA,PE,Derramamento de carga,Demais falhas mecânicas ou elétricas,Céu Claro,2025-03-04,6
2025-03-04,06:10:00,158,"175,8",APARECIDA DO TABOADO,MS,Tombamento,Reação tardia ou ineficiente do condutor,Céu Claro,2025-03-04,6
2025-03-04,08:25:00,381,496,BETIM,MG,Colisão traseira,Ausência de reação do condutor,Céu Claro,2025-03-04,8
2025-03-04,09:25:00,381,501,BETIM,MG,Colisão com objeto,Ausência de reação do condutor,Céu Claro,2025-03-04,9
2025-03-04,11:10:00,381,"500,5",BETIM,MG,Colisão traseira,Ausência de reação do condutor,Céu Claro,2025-03-04,11
2025-03-04,11:30:00,135,236,PERITORO,MA,Colisão transversal,Transitar na contramão,Céu Claro,2025-03-04,11
2025-03-04,11:00:00,364,564,ALTO PARAISO,RO,Colisão transversal,Desrespeitar a preferência no cruzamento,Garoa/Chuvisco,2025-03-04,11
2025-03-04,12:10:00,381,812,CAREACU,MG,Colisão com objeto,Demais falhas mecânicas ou elétricas,Sol,2025-03-04,12
2025-03-04,10:10:00,116,614,SAO JOAO DO MANHUACU,MG,Tombamento,Condutor Dormindo,Nublado,2025-03-04,10
2025-03-04,14:00:00,376,"155,5",MANDAGUACU,PR,Saída de leito carroçável,Problema com o freio,Sol,2025-03-04,14
2025-03-04,15:35:00,277,"299,4",PRUDENTOPOLIS,PR,Colisão frontal,Transitar na contramão,Céu Claro,2025-03-04,15
2025-03-04,14:57:00,381,"700,5",LAVRAS,MG,Colisão com objeto,Velocidade Incompatível,Céu Claro,2025-03-04,14
2025-03-04,16:30:00,365,683,MONTE ALEGRE DE MINAS,MG,Colisão traseira,Reação tardia ou ineficiente do condutor,Sol,2025-03-04,16
2025-02-08,16:00:00,163,669,LUCAS DO RIO VERDE,MT,Colisão lateral sentido oposto,Demais falhas mecânicas ou elétricas,Chuva,2025-02-08,16
2025-03-04,16:50:00,262,"55,4",MANHUACU,MG,Colisão lateral sentido oposto,Ultrapassagem Indevida,Nublado,2025-03-04,16
2025-03-04,17:20:00,163,"521,5",VARZEA GRANDE,MT,Colisão traseira,Reação tardia ou ineficiente do condutor,Céu Claro,2025-03-04,17
2025-03-04,14:35:00,116,544,BARRA DO TURVO,SP,Tombamento,Velocidade Incompatível,Sol,2025-03-04,14
2025-03-04,19:50:00,116,27,CAMPINA GRANDE DO SUL,PR,Colisão lateral mesmo sentido,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-03-04,19
2025-03-04,20:30:00,20,202,LUIS EDUARDO MAGALHAES,BA,Colisão lateral sentido oposto,Velocidade Incompatível,Céu Claro,2025-03-04,20
2025-03-04,18:50:00,174,993,PRESIDENTE FIGUEIREDO,AM,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Garoa/Chuvisco,2025-03-04,18
2025-03-04,19:00:00,50,"92,8",UBERLANDIA,MG,Incêndio,Demais falhas mecânicas ou elétricas,Céu Claro,2025-03-04,19
2025-03-04,20:54:00,101,384,RIO NOVO DO SUL,ES,Saída de leito carroçável,Reação tardia ou ineficiente do condutor,Nublado,2025-03-04,20
2025-03-04,17:00:00,282,"378,1",HERVAL DOESTE,SC,Colisão frontal,Transitar na contramão,Céu Claro,2025-03-04,17
2025-02-10,03:00:00,101,193,CRISTINAPOLIS,SE,Colisão com objeto,Velocidade Incompatível,Chuva,2025-02-10,3
2025-03-04,20:30:00,277,"525,5",CANTAGALO,PR,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-03-04,20
2025-03-05,01:30:00,163,614,NOVA MUTUM,MT,Tombamento,Reação tardia ou ineficiente do condutor,Chuva,2025-03-05,1
2025-03-05,00:10:00,116,33,CAMPINA GRANDE DO SUL,PR,Colisão com objeto,Reação tardia ou ineficiente do condutor,Céu Claro,2025-03-05,0
2025-03-05,04:45:00,277,"117,8",CAMPO LARGO,PR,Colisão lateral mesmo sentido,Manobra de mudança de faixa,Céu Claro,2025-03-05,4
2025-03-05,05:30:00,280,"95,4",CORUPA,SC,Colisão lateral sentido oposto,Transitar na contramão,Céu Claro,2025-03-05,5
2025-03-05,05:25:00,101,83,JABOATAO DOS GUARARAPES,PE,Colisão lateral mesmo sentido,Manobra de mudança de faixa,Sol,2025-03-05,5
2025-03-05,06:45:00,356,41,ITAPERUNA,RJ,Colisão traseira,Estacionar ou parar em local proibido,Céu Claro,2025-03-05,6
2025-03-05,03:00:00,70,170,GENERAL CARNEIRO,MT,Tombamento,Condutor Dormindo,Garoa/Chuvisco,2025-03-05,3
2025-03-05,07:30:00,40,588,ITABIRITO,MG,Tombamento,Velocidade Incompatível,Céu Claro,2025-03-05,7
2025-03-05,09:00:00,101,"208,2",SAO SEBASTIAO,AL,Colisão frontal,Ultrapassagem Indevida,Céu Claro,2025-03-05,9
2025-03-05,07:45:00,101,43,JOINVILLE,SC,Colisão traseira,Reação tardia ou ineficiente do condutor,Céu Claro,2025-03-05,7
2025-03-05,04:23:00,381,"668,3",PERDOES,MG,Saída de leito carroçável,Velocidade Incompatível,Céu Claro,2025-03-05,4
2025-03-05,05:15:00,349,920,CORRENTINA,BA,Colisão lateral sentido oposto,Transitar na contramão,Céu Claro,2025-03-05,5
2025-03-05,09:47:00,60,116,TEREZOPOLIS DE GOIAS,GO,Colisão traseira,Ausência de reação do condutor,Céu Claro,2025-03-05,9
2025-03-05,08:50:00,277,347,GUARAPUAVA,PR,Eventos atípicos,Demais falhas mecânicas ou elétricas,Céu Claro,2025-03-05,8
2025-03-05,10:00:00,392,"71,3",PELOTAS,RS,Derramamento de carga,Carga excessiva e/ou mal acondicionada,Céu Claro,2025-03-05,10
2025-03-05,10:30:00,163,590,BANDEIRANTES,MS,Saída de leito carroçável,Reação tardia ou ineficiente do condutor,Chuva,2025-03-05,10
2025-03-05,12:00:00,116,155,SAO JOSE DOS CAMPOS,SP,Colisão traseira,Reação tardia ou ineficiente do condutor,Sol,2025-03-05,12
2025-03-05,13:40:00,386,264,CANOAS,RS,Colisão traseira,Reação tardia ou ineficiente do condutor,Sol,2025-03-05,13
2025-03-05,13:10:00,101,"86,3",JOAO PESSOA,PB,Colisão traseira,Ausência de reação do condutor,Céu Claro,2025-03-05,13
2025-03-05,12:55:00,40,"699,5",BARBACENA,MG,Tombamento,Velocidade Incompatível,Céu Claro,2025-03-05,12
2025-03-05,13:30:00,381,437,SABARA,MG,Colisão traseira,Reação tardia ou ineficiente do condutor,Céu Claro,2025-03-05,13
2025-03-04,21:25:00,163,"130,2",NAVIRAI,MS,Colisão com objeto,Ausência de reação do condutor,Céu Claro,2025-03-04,21
2025-03-05,12:50:00,381,580,CARMOPOLIS DE MINAS,MG,Colisão traseira,Ausência de reação do condutor,Sol,2025-03-05,12
2025-02-10,01:05:00,364,381,OURO PRETO DO OESTE,RO,Colisão frontal,Transitar na contramão,Céu Claro,2025-02-10,1
2025-03-05,15:45:00,163,334,GUAIRA,PR,Saída de leito carroçável,Chuva,Chuva,2025-03-05,15
2025-03-05,15:30:00,101,"48,3",JOINVILLE,SC,Engavetamento,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-03-05,15
2025-03-05,12:00:00,226,273,BARRA DO CORDA,MA,Colisão frontal,Demais falhas mecânicas ou elétricas,Céu Claro,2025-03-05,12
2025-03-05,14:00:00,101,129,ESCADA,PE,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Garoa/Chuvisco,2025-03-05,14
2025-03-05,14:40:00,101,"37,4",JOAQUIM GOMES,AL,Tombamento,Velocidade Incompatível,Céu Claro,2025-03-05,14
2025-03-05,16:15:00,116,"701,9",MURIAE,MG,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Sol,2025-03-05,16
2025-03-05,18:00:00,101,391,RIO NOVO DO SUL,ES,Tombamento,Condutor Dormindo,Céu Claro,2025-03-05,18
2025-03-05,18:30:00,116,257,ESTEIO,RS,Colisão lateral mesmo sentido,Manobra de mudança de faixa,Céu Claro,2025-03-05,18
2025-03-05,14:45:00,364,265,MINEIROS,GO,Incêndio,Demais falhas mecânicas ou elétricas,Céu Claro,2025-03-05,14
2025-03-05,14:22:00,153,"146,3",VENTANIA,PR,Colisão traseira,Velocidade Incompatível,Céu Claro,2025-03-05,14
2025-03-05,16:50:00,101,425,MARAU,BA,Colisão lateral mesmo sentido,Ultrapassagem Indevida,Céu Claro,2025-03-05,16
2025-03-05,16:50:00,287,"354,4",JAGUARI,RS,Tombamento,Velocidade Incompatível,Sol,2025-03-05,16
2025-03-05,20:30:00,381,451,SABARA,MG,Colisão transversal,Conversão proibida,Nublado,2025-03-05,20
2025-03-05,19:00:00,364,583,NOBRES,MT,Saída de leito carroçável,Chuva,Chuva,2025-03-05,19
2025-03-05,19:40:00,101,14,SERRA,ES,Tombamento,Iluminação deficiente,Nublado,2025-03-05,19
2025-03-05,20:40:00,287,254,SANTA MARIA,RS,Colisão com objeto,Reação tardia ou ineficiente do condutor,Céu Claro,2025-03-05,20
2025-03-05,20:10:00,316,"401,2",ALTO ALEGRE DO MARANHAO,MA,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-03-05,20
2025-03-05,22:30:00,277,191,PALMEIRA,PR,Colisão frontal,Ultrapassagem Indevida,Céu Claro,2025-03-05,22
2025-03-06,00:40:00,101,"116,9",IPOJUCA,PE,Saída de leito carroçável,Afundamento ou ondulação no pavimento,Céu Claro,2025-03-06,0
2025-03-06,01:50:00,116,78,ROSEIRA,SP,Colisão com objeto,Demais falhas mecânicas ou elétricas,Céu Claro,2025-03-06,1
2025-03-06,04:15:00,101,"149,4",ITAPEMA,SC,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Nublado,2025-03-06,4
2025-03-06,04:19:00,163,"358,2",NOVA ALVORADA DO SUL,MS,Saída de leito carroçável,Ausência de reação do condutor,Céu Claro,2025-03-06,4
2025-03-06,03:15:00,116,"22,5",LAVRINHAS,SP,Saída de leito carroçável,Condutor Dormindo,Céu Claro,2025-03-06,3
2025-03-06,02:10:00,282,"83,1",ALFREDO WAGNER,SC,Tombamento,Velocidade Incompatível,Céu Claro,2025-03-06,2
2025-03-06,04:20:00,40,"477,3",SETE LAGOAS,MG,Derramamento de carga,Carga excessiva e/ou mal acondicionada,Céu Claro,2025-03-06,4
2025-03-05,21:40:00,365,"357,8",VARJAO DE MINAS,MG,Colisão lateral sentido oposto,Reação tardia ou ineficiente do condutor,Céu Claro,2025-03-05,21
